destination,year,tonnage,tonnage_class,departure_action,destination_action,flag,homeport_state_1789_fr,homeport,departure
Saint Brieux,1787,35,[21-50],out,in,French,France,Saint Malo,Bordeaux
Whitby,1787,52,[51-100],out,in,British,,,Rouen
Guernesey,1787,8,[1-20],out,in,British,Grande-Bretagne,Teignmouth,Roscoff
Doort,1787,158,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Marennes
Brest,1787,90,[51-100],out,in,French,France,Saint Briac,Dunkerque
Ile de Ré,1787,90,[51-100],out,in,French,France,Saint Briac,Brest
Saint Malo,1787,70,[51-100],out,in,French,France,Saint Malo,Ars en Ré
Honfleur,1787,154,[101-200],out,in,French,France,Saint Briac,Marennes
Saint Malo,1787,80,[51-100],out,in,French,France,Saint Malo,Honfleur
Fiume,1787,160,[101-200],out,in,Dutch,Provinces-Unies,Dirkzes [Zierikzee],La Rochelle
Amsterdam,1787,220,[201-500],out,in,Dutch,Provinces-Unies,Amsterdam,Bordeaux
Redon,1787,20,[1-20],out,in,French,France,Méan,Beauvoir-sur-Mer
Méan,1787,20,[1-20],out,in,French,France,Méan,Noirmoutier
Méan,1787,20,[1-20],out,in,French,France,Mean,Bordeaux
Hambourg,1787,150,[101-200],out,in,Hamburguese,Hambourg,Hambourg,Nantes
Petersbourg,1787,189,[101-200],out,in,French,France,Rouen,Rouen
Amsterdam,1787,175,[101-200],out,in,Dutch,,Worckum,Bordeaux
Nord [Petit Nord de Terre-Neuve],1787,130,[101-200],out,in,French,France,Graville,Granville
Bruges,1787,124,[101-200],out,in,NonFrench,,,Le Havre
Terre Neuve,1787,350,[201-500],out,in,French,France,Saint Malo,Saint Malo
Rotterdam,1787,78,[51-100],out,in,Dutch,,,Rouen
Caen,1787,70,[51-100],out,in,French,,,Le Havre
Stavanger,1787,70,[51-100],in-out,in,Danish/Norwegian,Danemark,Stavanger,La Flotte en Ré
Ebbin en Pologne [Elbing],1787,148,[101-200],out,in,Dutch,Provinces-Unies,Groningue,Bordeaux
Bremen,1787,220,[201-500],out,in,Bremen,Brême,Bremen,Bordeaux
Amsterdam,1787,90,[51-100],out,in,Dutch,Provinces-Unies,Groningue,Saint Malo
Morlaix,1787,114,[101-200],out,in,NonFrench,,,Rouen
Amsterdam,1787,150,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,La Rochelle
Amsterdam,1787,135,[101-200],out,in,Dutch,Provinces-Unies,Grolingen [Groningen],Bayonne
Amsterdam,1787,144,[101-200],out,in,Dutch,Provinces-Unies,Hollande,Rouen
Amsterdam,1787,68,[51-100],out,in,Dutch,,,Rouen
Vierville,1787,2,[1-20],out,in,French,,,Rouen
Vierville,1787,2,[1-20],out,in,French,,,Rouen
Vierville,1787,2,[1-20],out,in,French,,,Rouen
Vierville,1787,2,[1-20],out,in,French,,,Rouen
Côte de Bretagne,1787,15,[1-20],out,in,French,France,Bourgneuf,Bourgneuf
Bayonne,1787,58,[51-100],out,in,French,France,Arzon,Marennes
Rostock,1787,200,[101-200],out,in,Dutch,,Stavoren,Bordeaux
Amsterdam,1787,155,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Bordeaux
Amsterdam,1787,90,[51-100],out,in,Dutch,,,Rouen
Bremen,1787,159,[101-200],out,in,Bremen,Brême,Bremen,Bordeaux
Hambourg,1787,72,[51-100],out,in,French,,Plassac,Bordeaux
Morlaix,1787,72,[51-100],out,in,French,,Plassac,Bordeaux
Amsterdam,1787,140,[101-200],out,in,Dutch,,Waarend [Waarde],Nantes
Mesquer,1787,39,[21-50],out,in,French,France,Mesquer,Lorient
Ile de Ré,1787,180,[101-200],out,in,Dutch,,Makum,Rochefort
Côte de Bretagne,1787,53,[51-100],out,in,French,France,Carnac,Saint Malo
Dantzick,1787,142,[101-200],out,in,Dutch,,Bolward,Bordeaux
Côte de Bretagne,1787,10,[1-20],out,in,French,France,Saint Malo,Saint Malo
Amsterdam,1787,142,[101-200],out,in,Dutch,,Bolsward,Bordeaux
Bruges,1787,60,[51-100],out,in,Bremen,Brême,Bremen,Nantes
,1787,216,[201-500],out,in,NonFrench,,,Rouen
Côte d' Afrique [de l' Ouest],1787,78,[51-100],out,in,French,,,Honfleur
Morlaix,1787,100,[51-100],out,in,French,,,Rouen
Ile de Ré,1787,180,[101-200],out,in,Dutch,Provinces-Unies,Friselande,Rochefort
Bremen,1787,60,[51-100],out,in,Bremen,Brême,Bremen,Nantes
Amsterdam,1787,150,[101-200],out,in,Dutch,,Jouwer,Bordeaux
Bruges,1787,132,[101-200],out,in,Dutch,Provinces-Unies,Groninger,Nantes
Port au Prince,1787,95,[51-100],out,in,French,,,Le Havre
Stettin,1787,147,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Nantes
Amsterdam,1787,200,[101-200],out,in,Dutch,Provinces-Unies,Amsterdam,Bordeaux
Hambourg,1787,280,[201-500],out,in,Austrian NL,Autriche,Bruges,Nantes
Chalon,1787,20,[1-20],out,in,French,France,Chalons,La Rochelle
Ile de Ré,1787,318,[201-500],out,in,Dutch,Provinces-Unies,Amsterdam,Rochefort
Amsterdam,1787,186,[101-200],out,in,Dutch,Provinces-Unies,Lemmer,Bordeaux
Rotterdam,1787,75,[51-100],out,in,Dutch,Provinces-Unies,Zerickzee,Bayonne
Amsterdam,1787,134,[101-200],out,in,Prussian,Prusse,Emden en Prusse,Lorient
Ile de France,1787,477,[201-500],out,in,French,France,Bordeaux,Bordeaux
Morlaix,1787,32,[21-50],out,in,French,France,Île Dieu,Bordeaux
Chalon,1787,20,[1-20],in-out,in,French,France,Chalon,La Flotte en Ré
Chalon,1787,20,[1-20],out,in,French,France,Châlons,La Rochelle
Billiers,1787,8,[1-20],out,in,French,,Kyroyat,Nantes
Chalon,1787,20,[1-20],out,in,French,France,Chalon,Saint Martin de Ré
Côte de Bretagne,1787,15,[1-20],out,in,French,France,Saint Malo,Saint Malo
Guernesey,1787,9,[1-20],out,in,French,France,Saint Malo,Saint Malo
Côte de Bretagne,1787,26,[21-50],in-out,in,French,France,Paimpol,Saint Malo
Amsterdam,1787,188,[101-200],out,in,Spanish,,,Rouen
,1787,12,[1-20],out,in,French,,Reruon,Landerneau
Quimper,1787,38,[21-50],out,in,French,France,Île aux Moines,Lorient
Saint Sebastien,1787,38,[21-50],out,in,French,France,Ile aux Moines,Nantes
Guernesey,1787,36,[21-50],out,in,French,France,Carnac,Le Pouliguen
La Tremblade,1787,16,[1-20],out,in,French,France,La Tremblade,Rochefort
Saint Savinien,1787,40,[21-50],out,in,French,France,Carnac,Rochefort
Cadix,1787,130,[101-200],out,in,French,France,Bréhat,Saint Malo
Setubal,1787,100,[51-100],out,in,French,,,Rouen
Oléron,1787,36,[21-50],out,in,French,France,Libourne,La Rochelle
La Tremblade,1787,16,[1-20],out,in,French,France,La Tremblade,Rochefort
La Tremblade,1787,16,[1-20],out,in,French,France,La Tremblade,Rochefort
La Tremblade,1787,16,[1-20],out,in,French,France,La Tremblade,Rochefort
Frédérickstad,1787,92,[51-100],out,in,Danish/Norwegian,Danemark,Friedrichstadt,Le Croisic
Brest,1787,4,[1-20],out,in,French,,Loperhet,Le Passage Saint Jean
Libourne,1787,30,[21-50],out,in,French,France,Carnac,Noirmoutier
Morlaix,1787,48,[21-50],out,in,French,France,Argenton,Blaye
Copenhague,1787,175,[101-200],out,in,Danish/Norwegian,Danemark,Christiansund,Bordeaux
Ile de Ré,1787,15,[1-20],out,in,French,France,Belle Ile,Saint Denis [d' Oléron]
Oléron,1787,18,[1-20],out,in,French,France,Charente,Saint Martin de Ré
Oléron,1787,14,[1-20],out,in,French,France,Oléron,Ribérou [Saujon]
Thorin,1787,40,[21-50],out,in,French,France,Saint Malo,Saint Malo
Côte de Bretagne,1787,40,[21-50],out,in,French,France,Saint Malo,Saint Malo
Vierville,1787,2,[1-20],out,in,French,,,Rouen
L' Houmée,1787,28,[21-50],out,in,French,France,L' Houmée,La Rochelle
Redon,1787,22,[21-50],out,in,French,France,Méan,Beauvoir-sur-Mer
La Teste,1787,30,[21-50],out,in,French,France,La Teste,Aligre de Marans
Binic,1787,40,[21-50],out,in,French,France,Binic,Bayonne
Côte de Bretagne,1787,15,[1-20],out,in,French,France,Erquy,Saint Malo
Côte d' Angole,1787,10,[1-20],out,in,French,,,Le Havre
Alicant,1787,95,[51-100],out,in,French,France,Saint Malo,Saint Malo
Côte de Bretagne,1787,9,[1-20],out,in,French,France,Saint Malo,Saint Malo
Quimper,1787,55,[51-100],out,in,French,,,Rouen
Granville,1787,58,[51-100],out,in,French,France,Grandville,Ars en Ré
L' Houmée,1787,20,[1-20],out,in,French,France,l' Houmée,Ars en Ré
Côte de Bretagne,1787,4,[1-20],out,in,French,France,Locmariaquer,Aligre de Marans
Locmariaquer,1787,10,[1-20],out,in,French,France,Locmariaquer,Aligre de Marans
Italie,1787,,,out,in,French,,,Ajaccio
Côte de Bretagne,1787,12,[1-20],out,in,French,France,Loumariaquere,Sables d' Olonne
Caen,1787,22,[21-50],out,in,French,,,Rouen
Lorient,1787,16,[1-20],out,in,French,France,Locmariaquer,La Perrotine
Mediterranée,1787,,,out,in,French,,,Bastia
Toulon,1787,,,out,in,French,,,Bastia
Côte de Bretagne,1787,10,[1-20],out,in,French,France,Locmariaquer,Ribérou [Saujon]
Locmariaquer,1787,4,[1-20],out,in,French,France,Locmariaquer,Nantes
Côte de Bretagne,1787,10,[1-20],out,in,French,France,Locmariacquer,Ribérou [Saujon]
Côte de Bretagne,1787,10,[1-20],out,in,French,France,Locmariaquer,Ribérou [Saujon]
Côte de Bretagne,1787,16,[1-20],out,in,French,France,Locmariaquer,Aligre de Marans
Saintes,1787,5,[1-20],out,in,French,France,Saintes,Rochefort
Gothembourg,1787,73,[51-100],out,in,NonFrench,,,Le Havre
La Martinique,1787,310,[201-500],out,in,French,France,Bordeaux,Bordeaux
Côte d' Angole,1787,250,[201-500],out,in,French,,,Le Havre
Caen,1787,10,[1-20],out,in,French,,,Honfleur
Caen,1787,9,[1-20],out,in,French,,,Honfleur
Terre Neuve,1787,250,[201-500],out,in,French,France,Saint Malo,Saint Malo
Stavanger,1787,200,[101-200],in-out,in,Danish/Norwegian,Danemark,Stavanger,La Flotte en Ré
La Martinique,1787,219,[201-500],out,in,French,,,Le Havre
Québec,1787,167,[101-200],out,in,British,Grande-Bretagne,Leith,Ars en Ré
Caen,1787,22,[21-50],out,in,French,,,Rouen
Oléron,1787,30,[21-50],out,in,French,France,Bouin,La Rochelle
Côte de Bretagne,1787,28,[21-50],out,in,French,France,Bouin,Bourgneuf
Honfleur,1787,72,[51-100],out,in,French,France,Legué,Marennes
Bayonne,1787,54,[51-100],out,in,French,France,Le Legué,Honfleur
Le Legué,1787,54,[51-100],out,in,French,France,Le Legué,Le Croisic
Quimperlé,1787,44,[21-50],out,in,French,France,Lorient,Lorient
Pont Aven,1787,44,[21-50],out,in,French,France,Lorient,Lorient
Caen,1787,80,[51-100],out,in,French,,,Le Havre
Vannes,1787,69,[51-100],out,in,French,France,Ile d' Ars,Lorient
Ile de Ré,1787,15,[1-20],out,in,French,France,Saint Malo,Saint Malo
Bayonne,1787,80,[51-100],out,in,French,France,Saint Malo,Honfleur
Lequeitio,1787,24,[21-50],out,in,French,France,Bayonne,Bayonne
Marseille,1787,,,out,in,French,France,Saint Tropez,Bastia
Alicant,1787,165,[101-200],out,in,Swedish,Suède,Gothembourg,Brest
Libourne,1787,80,[51-100],out,in,French,France,Saint Martin de Ré,Moricq
Esnandes,1787,5,[1-20],out,in,French,France,d' Aligre,Aligre de Marans
Oléron,1787,65,[51-100],out,in,French,France,Ile d' Arz,La Rochelle
Caen,1787,22,[21-50],out,in,French,,,Rouen
Mouros,1787,8,[1-20],out,in,Spanish,Espagne,Mouros,Bayonne
Bilbao,1787,20,[1-20],out,in,Spanish,,Portugalete,Bayonne
Santander,1787,18,[1-20],out,in,Spanish,,Portugalete,Bayonne
Caril en Espagne,1787,55,[51-100],out,in,Spanish,Espagne,Plencia,Bordeaux
Vianna en Portugal,1787,21,[21-50],out,in,Spanish,Espagne,Mouros,Bordeaux
Lisbonne,1787,70,[51-100],out,in,Portuguese,Portugal,Lisbonne,Bayonne
Esnandes,1787,5,[1-20],out,in,French,France,d' Aligre,Aligre de Marans
Esnandes,1787,5,[1-20],out,in,French,France,d' Aligre,Aligre de Marans
Esnandes,1787,5,[1-20],out,in,French,France,d' Aligre,Aligre de Marans
Esnandes,1787,5,[1-20],out,in,French,France,d' Aligre,Aligre de Marans
Esnandes,1787,5,[1-20],out,in,French,France,d' Aligre,Aligre de Marans
Esnandes,1787,5,[1-20],out,in,French,France,d' Aligre,Aligre de Marans
Esnandes,1787,5,[1-20],out,in,French,France,d' Aligre,Aligre de Marans
Concarneau,1787,3,[1-20],out,in,French,France,Concarneau,Lorient
Caen,1787,22,[21-50],out,in,French,,,Le Havre
Bilbao,1787,24,[21-50],out,in,French,France,Bayonne,Bayonne
Bilbao,1787,24,[21-50],out,in,French,France,Bayonne,Bayonne
Caen,1787,70,[51-100],out,in,French,,,Le Havre
Deva,1787,24,[21-50],out,in,French,France,Bayonne,Bayonne
Sables d' Olonne,1787,65,[51-100],out,in,French,France,Saint Malo,Saint Malo
Corck,1787,56,[51-100],out,in,British,Grande-Bretagne,Corck,Bordeaux
Toulon,1787,52,[51-100],out,in,French,France,Saint Tropez,Saint Tropez
Vannes,1787,36,[21-50],out,in,French,France,La Roche Bernard,Bordeaux
Morlaix,1787,65,[51-100],in-out,in,French,France,Lorient,Lorient
Oléron,1787,18,[1-20],out,in,French,France,Bordeaux,Ribérou [Saujon]
Côte de Bretagne,1787,63,[51-100],out,in,French,France,Saint Malo,Saint Malo
Ile d' Yeu,1787,12,[1-20],out,in,French,France,Ile d' Yeu,Ribérou [Saujon]
Ile d' Yeu,1787,5,[1-20],out,in,French,France,ile d'  Yeu,Ribérou [Saujon]
Ile d' Yeu,1787,5,[1-20],out,in,French,France,île d' Yeu,Ribérou [Saujon]
Terre Neuve,1787,350,[201-500],out,in,French,France,Saint Malo,Saint Malo
Marblehead,1787,80,[51-100],out,in,USA,Etats-Unis d'Amérique,Marblehead,Lorient
Bayonne,1787,57,[51-100],out,in,French,France,Saint Malo,Honfleur
Saint Brieux,1787,57,[51-100],out,in,French,France,Saint Malo,Bordeaux
Caen,1787,80,[51-100],out,in,French,,,Le Havre
Caen,1787,80,[51-100],out,in,French,,,Le Havre
Caen,1787,80,[51-100],out,in,French,,,Le Havre
Caen,1787,70,[51-100],out,in,French,,,Le Havre
Caen,1787,70,[51-100],out,in,French,,,Le Havre
Caen,1787,70,[51-100],out,in,French,,,Le Havre
Caen,1787,70,[51-100],out,in,French,,,Le Havre
Bilbao,1787,20,[1-20],out,in,Spanish,,,Bayonne
Bilbao,1787,20,[1-20],out,in,Spanish,,,Bayonne
Oléron,1787,47,[21-50],out,in,French,France,Oleron,Bordeaux
Vannes,1787,50,[21-50],out,in,French,France,Lorient,Lorient
Italie,1787,,,out,in,French,,,Ajaccio
Oléron,1787,8,[1-20],out,in,French,France,Oléron,Ribérou [Saujon]
,1787,700,[501 et plus],out,in,French,France,Lorient,Lorient
Côte de Bretagne,1787,10,[1-20],out,in,French,France,Arzon,Ribérou [Saujon]
Caudebec,1787,40,[21-50],out,in,French,,,Le Havre
Auray,1787,18,[1-20],out,in,French,France,Quiberon,Nantes
Côte de Bretagne,1787,12,[1-20],out,in,French,France,Bouin,Bourgneuf
Dives,1787,40,[21-50],out,in,French,,,Le Havre
Langrune,1787,4,[1-20],out,in,French,,,Rouen
Côte d' Afrique [de l' Ouest],1787,28,[21-50],out,in,French,France,Nantes,Nantes
Pont l' Abbé,1787,90,[51-100],out,in,French,France,Nantes,Lorient
Billiers,1787,18,[1-20],out,in,French,France,Billiers,Lorient
Bordeaux,1787,18,[1-20],out,in,French,France,Oléron,Le Chateau [d' Oléron]
Bergen,1787,170,[101-200],out,in,Danish/Norwegian,,,Rouen
Oléron,1787,20,[1-20],out,in,French,,Saint Estéphe,Aligre de Marans
Bordeaux,1787,20,[1-20],out,in,French,,Saint Estefle,La Perrotine
Oléron,1787,20,[1-20],out,in,French,,Saint Estephe,Bordeaux
Oléron,1787,20,[1-20],out,in,French,,Saint Estephe,Bordeaux
Marseille,1787,66,[51-100],out,in,French,France,Bandol,Saint Tropez
Bordeaux,1787,11,[1-20],in-out,in,French,France,Bordeaux,La Flotte en Ré
Le Passage,1787,22,[21-50],out,in,French,France,Saint Jean de Luz,Bayonne
Cadix,1787,60,[51-100],out,in,French,France,Saint Malo,Aligre de Marans
Saint Martin de Ré,1787,16,[1-20],out,in,French,France,Oléron,Le Chateau [d' Oléron]
Martrou,1787,10,[1-20],out,in,French,France,Oléron,Le Chateau [d' Oléron]
Marseille,1787,66,[51-100],out,in,French,France,Bandol,Saint Tropez
La Rochelle,1787,9,[1-20],out,in,French,France,Oléron,Le Chateau [d' Oléron]
Glasgow,1787,256,[201-500],out,in,British,,,Le Havre
Sette,1787,3,[1-20],out,in,French,,,Collioure
Côte de Bretagne,1787,10,[1-20],out,in,French,France,Arzon,Ribérou [Saujon]
Côte de Bretagne,1787,14,[1-20],out,in,French,France,Arzon,Aligre de Marans
Aizier,1787,15,[1-20],out,in,French,,,Rouen
Vierville,1787,2,[1-20],out,in,French,France,Vierville,Rouen
Saint Sebastien,1787,,,out,in,French,France,Saint Jean de Luz,Saint Jean de Luz
Ile de Ré,1787,12,[1-20],out,in,French,France,Ars,Rochefort
Bayonne,1787,56,[51-100],out,in,French,France,Saint Malo,Honfleur
Bayonne,1787,45,[21-50],out,in,French,France,Plouarnel,Le Croisic
Vierville,1787,2,[1-20],out,in,French,,,Rouen
Méan,1787,28,[21-50],out,in,French,France,Méan,Nantes
Saint Marc [Haiti],1787,210,[201-500],out,in,French,,,Le Havre
Bourgneuf,1787,50,[21-50],out,in,French,France,Nantes,Nantes
Caen,1787,39,[21-50],out,in,French,,,Le Havre
Caen,1787,39,[21-50],out,in,French,,,Le Havre
Caen,1787,39,[21-50],out,in,French,,,Le Havre
Newcastle,1787,181,[101-200],out,in,British,,,Le Havre
Bayonne,1787,90,[51-100],out,in,French,France,Saint Malo,Honfleur
Redon,1787,50,[21-50],out,in,French,France,Méan,Beauvoir-sur-Mer
Concarneau,1787,6,[1-20],out,in,French,France,Concarneau,Lorient
,1787,15,[1-20],out,in,French,France,Quiberon,Landerneau
Sette,1787,3,[1-20],out,in,French,,,Collioure
Copenhague,1787,130,[101-200],out,in,Danish/Norwegian,Danemark,Christiansan,La Rochelle
Brest,1787,4,[1-20],out,in,French,,Plougastel,Le Passage Saint Jean
Brest,1787,9,[1-20],out,in,French,,Loperhet,Le Passage Saint Jean
Méan,1787,28,[21-50],out,in,French,France,Méan,Nantes
Sette,1787,3,[1-20],out,in,French,,,Collioure
Bonifacio,1787,15,[1-20],out,in,Genoese,,,Ajaccio
Catalogne,1787,3,[1-20],out,in,French,,,Collioure
Newcastle,1787,254,[201-500],out,in,British,Grande-Bretagne,Newcastle,Bordeaux
Côte d' Angole,1787,120,[101-200],out,in,French,,,Le Havre
Saint Savinien,1787,25,[21-50],out,in,French,France,Paimpol,Rochefort
Vannes,1787,45,[21-50],out,in,French,France,Plouharnel,Nantes
Vannes,1787,130,[101-200],out,in,Danish,Danemark,Cristiania en Norvege,Lorient
La Forest,1787,8,[1-20],out,in,French,France,Belle Île,Lorient
Côte d' Afrique [de l' Ouest],1787,443,[201-500],out,in,French,France,Nantes,Nantes
Ile de Ré,1787,26,[21-50],out,in,French,France,Île d' Arz,Bordeaux
Oléron,1787,18,[1-20],out,in,French,France,Libourne,La Rochelle
Catalogne,1787,4,[1-20],out,in,Spanish,,Catalonia,Collioure
Esnandes,1787,5,[1-20],out,in,French,France,d' Aligre,Aligre de Marans
Caen,1787,35,[21-50],out,in,French,,,Honfleur
Rotterdam,1787,180,[101-200],out,in,British,Grande-Bretagne,Newcastle,Bordeaux
Libourne,1787,20,[1-20],out,in,French,France,Libourne,Marennes
Oléron,1787,40,[21-50],out,in,French,France,Oléron,La Rochelle
Quimper,1787,30,[21-50],out,in,French,France,Concarneau,Nantes
Oléron,1787,35,[21-50],out,in,French,France,Dercie,Ribérou [Saujon]
Oléron,1787,35,[21-50],out,in,French,France,Dercie,Ribérou [Saujon]
Oléron,1787,35,[21-50],out,in,French,France,Dercie,Ribérou [Saujon]
Oléron,1787,35,[21-50],out,in,French,France,Dercie,Ribérou [Saujon]
Oléron,1787,35,[21-50],out,in,French,France,Dercie,Ribérou [Saujon]
Oléron,1787,35,[21-50],out,in,French,France,Dercie,Ribérou [Saujon]
Côte de Bretagne,1787,18,[1-20],out,in,French,France,Saint Malo,Saint Malo
Guernesey,1787,9,[1-20],out,in,French,France,Saint Malo,Saint Malo
Cayes Saint Louis,1787,97,[51-100],out,in,French,,,Honfleur
Port Louis,1787,15,[1-20],out,in,French,France,Ars en Ré,Ars en Ré
Saint Sebastien,1787,,,out,in,French,France,Saint Jean de Luz,Saint Jean de Luz
Saint Sebastien,1787,,,out,in,French,France,Saint Jean de Luz,Saint Jean de Luz
Catalogne,1787,3,[1-20],out,in,Spanish,,Catalonia,Collioure
Ross,1787,36,[21-50],out,in,British,,,Le Havre
Ile d' Yeu,1787,9,[1-20],out,in,French,France,Pornic,Le Pornic
Port au Prince,1787,480,[201-500],out,in,French,,,Le Havre
Brouage,1787,32,[21-50],out,in,French,France,Soubise,Rochefort
Bilbao,1787,32,[21-50],out,in,Spanish,,Portugalete,Bayonne
La Guadeloupe,1787,186,[101-200],out,in,French,,,Le Havre
Bremen,1787,120,[101-200],out,in,Danish,Danemark,Holstein,Bordeaux
Honfleur,1787,93,[51-100],out,in,French,France,Saint Malo,Marennes
Bilbao,1787,32,[21-50],out,in,Spanish,,Portugalete,Bayonne
Bayonne,1787,60,[51-100],out,in,French,France,Saint Malo,Honfleur
Brest,1787,80,[51-100],out,in,French,France,Brest,Dunkerque
Port Launay,1787,92,[51-100],out,in,French,France,Brest,Brest
Brest,1787,160,[101-200],out,in,French,France,Brest,Dunkerque
Côte d' Afrique [de l' Ouest],1787,473,[201-500],out,in,French,,,Honfleur
Côte de Bretagne,1787,55,[51-100],out,in,French,France,Saint Brieuc,Bourgneuf
Marseille,1787,140,[101-200],out,in,French,France,Le Conquet,Le Conquet
Côte d' Angole,1787,462,[201-500],out,in,French,,,Le Havre
Boston,1787,412,[201-500],out,in,Portuguese,Portugal,Sétubal,Ars en Ré
Côte d' Angole,1787,497,[201-500],out,in,French,France,Nantes,Nantes
Cayes Saint Louis,1787,426,[201-500],out,in,French,France,Nantes,Nantes
La Guadeloupe,1787,400,[201-500],out,in,French,France,Bordeaux,Bordeaux
Malaga,1787,216,[201-500],out,in,British,Grande-Bretagne,Hull,Bordeaux
Port au Prince,1787,430,[201-500],out,in,French,France,Bordeaux,Bordeaux
Port au Prince,1787,400,[201-500],out,in,French,France,Nantes,Nantes
Inde,1787,645,[501 et plus],out,in,French,France,Lorient,Lorient
Port au Prince,1787,400,[201-500],out,in,French,France,Nantes,Nantes
